ride_date,num_rides,avg_duration_min,day,day_of_week,month,obs_date,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in
2015-09-04,39956,15.866640804885373,4,Friday,9,2015-09-04,80.3,93.0,75.0,8.6,0.0
2015-03-03,6533,12.700640338792796,3,Tuesday,3,2015-03-03,28.4,37.9,24.1,9.8,0.0
2015-02-20,6159,10.046747307463333,20,Friday,2,2015-02-20,10.9,27.0,3.0,18.2,0.0
2015-01-11,7467,10.384540868711218,11,Sunday,1,2015-01-11,24.8,37.0,17.1,8.5,0.0
2015-09-17,50705,17.223370147585708,17,Thursday,9,2015-09-17,78.0,87.1,68.0,4.1,0.0
2015-01-29,8870,12.531798196166855,29,Thursday,1,2015-01-29,26.3,34.0,17.1,6.1,0.0
2015-05-20,33823,13.874159102780157,20,Wednesday,5,2015-05-20,62.0,82.0,55.0,13.2,0.0
2015-12-21,29800,12.92418903803132,21,Monday,12,2015-12-21,45.6,55.0,36.0,8.0,0.0
2015-02-04,8973,11.625942642743045,4,Wednesday,2,2015-02-04,30.0,39.9,14.0,5.6,0.0
2015-10-06,49719,17.5488512104695,6,Tuesday,10,2015-10-06,62.4,73.0,52.0,5.0,0.0
2015-08-05,41075,14.349636437411242,5,Wednesday,8,2015-08-05,80.5,91.0,70.0,6.3,0.0
2015-03-19,15446,12.821573007035257,19,Thursday,3,2015-03-19,33.5,42.1,28.0,10.7,0.0
2015-04-12,19954,19.100768434065017,12,Sunday,4,2015-04-12,51.3,64.9,44.1,7.6,0.0
2015-10-24,31713,19.284232543962,24,Saturday,10,2015-10-24,48.3,64.9,41.0,7.7,0.0
2015-07-06,35251,15.052033039251842,6,Monday,7,2015-07-06,77.1,84.9,70.0,6.2,0.0
2015-07-05,25920,19.96626157407407,5,Sunday,7,2015-07-05,75.1,84.9,69.1,4.6,0.0
2015-10-19,36570,16.252126515358675,19,Monday,10,2015-10-19,43.5,53.1,37.0,8.1,0.0
2015-05-11,32382,16.478707306528317,11,Monday,5,2015-05-11,74.4,82.9,57.0,9.4,0.0
2015-03-16,16787,11.890594904787434,16,Monday,3,2015-03-16,40.2,51.1,36.0,9.3,0.0
2015-11-09,42262,15.837494676068337,9,Monday,11,2015-11-09,53.0,60.1,46.0,2.9,0.0
2015-04-29,31532,14.744549452408137,29,Wednesday,4,2015-04-29,64.2,75.9,51.1,8.8,0.0
2015-09-05,34005,20.36882762338872,5,Saturday,9,2015-09-05,72.9,84.0,66.9,8.7,0.0
2015-07-12,31037,20.149660620120073,12,Sunday,7,2015-07-12,81.1,89.1,72.0,4.9,0.0
2015-01-02,11304,12.187349610757254,2,Friday,1,2015-01-02,38.6,42.1,27.0,12.6,0.0
2015-07-02,35559,17.68244654424102,2,Thursday,7,2015-07-02,75.7,84.9,70.0,6.4,0.0
2015-11-17,38939,14.368553806380929,17,Tuesday,11,2015-11-17,49.1,68.0,41.0,10.7,0.0
2015-11-27,22824,18.527007389882,27,Friday,11,2015-11-27,55.6,64.9,41.0,5.0,0.0
2015-01-21,15234,10.447485886832084,21,Wednesday,1,2015-01-21,30.5,39.9,25.0,7.0,0.0
2015-11-26,13291,23.74951094725754,26,Thursday,11,2015-11-26,48.1,60.1,39.9,3.9,0.0
2015-07-17,39595,16.055936776529023,17,Friday,7,2015-07-17,73.5,80.1,64.0,9.0,0.0
2015-08-17,37449,14.14231310137342,17,Monday,8,2015-08-17,84.7,93.0,77.0,4.8,0.0
2015-08-24,38943,14.512043670663958,24,Monday,8,2015-08-24,78.5,86.0,71.1,5.5,0.0
2015-11-30,30213,12.73142411103388,30,Monday,11,2015-11-30,39.8,46.0,33.8,10.5,0.0
2015-01-07,9646,9.820182804616769,7,Wednesday,1,2015-01-07,21.7,25.0,15.1,14.8,0.05
2015-04-20,11202,11.98438076533952,20,Monday,4,2015-04-20,50.6,61.0,45.0,13.2,0.0
2015-01-12,8645,10.394794679005209,12,Monday,1,2015-01-12,36.0,37.9,19.0,5.6,0.0
2015-12-24,18447,18.842397137745973,24,Thursday,12,2015-12-24,64.0,72.0,50.0,9.2,1.46
2015-12-25,12333,34.91361253006838,25,Friday,12,2015-12-25,60.3,72.0,54.0,2.3,0.01
2015-01-04,7849,11.325903512124686,4,Sunday,1,2015-01-04,45.1,57.0,30.9,8.4,0.85
2015-06-05,31294,13.494241707675592,5,Friday,6,2015-06-05,59.5,68.0,54.0,6.5,0.0
2015-06-03,34590,13.803870097330632,3,Wednesday,6,2015-06-03,58.2,69.1,50.0,7.3,0.24
2015-07-10,38559,15.94727473914434,10,Friday,7,2015-07-10,75.8,84.0,68.0,9.4,0.29
2015-05-27,33710,13.713029763670525,27,Wednesday,5,2015-05-27,73.5,86.0,66.9,9.9,0.0
2015-04-17,24175,15.087127886935535,17,Friday,4,2015-04-17,59.7,71.1,46.9,9.0,0.08
2015-01-18,1795,12.057901578458685,18,Sunday,1,2015-01-18,32.7,41.0,17.1,4.6,0.0
2015-06-23,32294,13.689253421688242,23,Tuesday,6,2015-06-23,84.4,91.9,72.0,10.3,0.0
2015-11-01,30622,20.196167787864933,1,Sunday,11,2015-11-01,57.3,64.9,43.0,7.1,0.0
2015-10-25,29289,19.4844412578101,25,Sunday,10,2015-10-25,59.3,68.0,41.0,9.1,0.01
2015-07-08,35047,14.531237576207188,8,Wednesday,7,2015-07-08,82.0,89.1,75.0,7.7,0.0
2015-07-26,30543,18.38259721267284,26,Sunday,7,2015-07-26,79.8,89.1,71.1,9.6,0.0
2015-07-04,21706,22.563756565005068,4,Saturday,7,2015-07-04,71.8,81.0,66.9,6.9,0.0
2015-07-22,42557,15.67489876322736,22,Wednesday,7,2015-07-22,77.1,91.9,71.1,11.8,0.0
2015-08-11,25066,21.170636852043923,11,Tuesday,8,2015-08-11,75.1,82.4,71.1,10.9,0.67
2015-12-29,13347,12.11237981069404,29,Tuesday,12,2015-12-29,40.2,46.9,33.8,12.7,0.37
2017-08-18,36620,17.119950391407247,18,Friday,8,2017-08-18,77.3,82.9,70.0,7.7,0.01
2017-04-26,37727,12.711058834963469,26,Wednesday,4,2017-04-26,55.2,62.1,50.0,11.9,0.73
2017-06-18,49472,22.72258280778351,18,Sunday,6,2017-06-18,75.3,84.0,64.0,8.8,1.26
2017-05-06,46618,17.841924792998416,6,Saturday,5,2017-05-06,62.4,66.9,53.1,13.8,2.31
2017-09-06,42295,13.882774953698233,6,Wednesday,9,2017-09-06,69.9,84.9,62.1,7.0,0.0
2017-09-26,71518,14.116304053991064,26,Tuesday,9,2017-09-26,73.7,86.0,68.0,5.6,0.0
2017-05-23,60032,15.90623278695807,23,Tuesday,5,2017-05-23,63.4,70.0,57.0,4.9,0.53
2017-07-03,48193,21.414255873951262,3,Monday,7,2017-07-03,83.3,91.0,73.0,7.2,0.0
2017-11-28,51170,13.056802488437237,28,Tuesday,11,2017-11-28,44.0,53.1,37.0,8.1,0.0
2017-04-23,49107,20.696603674968273,23,Sunday,4,2017-04-23,54.7,64.9,48.0,7.0,0.07
2017-07-04,49924,25.360597441444327,4,Tuesday,7,2017-07-04,77.8,90.0,70.0,4.2,0.12
2017-10-21,65874,18.130275981419068,21,Saturday,10,2017-10-21,67.7,79.0,59.0,4.6,0.0
2017-09-09,60155,18.96770592635691,9,Saturday,9,2017-09-09,63.7,73.0,57.9,9.1,0.0
2017-05-10,58454,15.4909829381508,10,Wednesday,5,2017-05-10,56.8,64.9,48.9,6.2,0.0
2017-11-18,27745,14.609453354958852,18,Saturday,11,2017-11-18,44.0,52.0,36.0,7.2,0.0
2017-05-27,46534,20.084620922336356,27,Saturday,5,2017-05-27,67.4,75.9,57.0,8.0,0.12
2017-04-07,35779,12.251440789289804,7,Friday,4,2017-04-07,50.1,54.0,43.0,13.2,0.83
2017-12-11,41838,12.989079704256104,11,Monday,12,2017-12-11,38.0,43.0,32.0,9.4,0.0
2017-10-20,72173,17.638841856834745,20,Friday,10,2017-10-20,66.9,73.9,57.9,9.7,0.0
2017-06-05,55883,15.63976999564567,5,Monday,6,2017-06-05,61.8,71.1,59.0,7.9,0.06
2017-12-01,50708,12.97576845205227,1,Friday,12,2017-12-01,50.4,54.0,39.9,9.3,0.02
2017-10-08,41044,27.229053373615315,8,Sunday,10,2017-10-08,74.0,82.0,66.0,9.3,0.0
2017-10-13,67020,17.568579279816966,13,Friday,10,2017-10-13,59.1,68.0,53.1,11.2,0.03
2017-11-11,28142,13.736916945016937,11,Saturday,11,2017-11-11,31.0,37.9,26.1,11.3,0.0
2017-05-07,34293,15.373477094450765,7,Sunday,5,2017-05-07,56.1,66.9,53.1,12.2,0.01
2017-04-28,62199,16.742810173797004,28,Friday,4,2017-04-28,66.6,84.9,55.0,5.9,0.01
2017-08-08,65233,18.12300497192116,8,Tuesday,8,2017-08-08,70.3,80.1,64.9,7.1,0.43
2017-10-07,63635,26.91243524265996,7,Saturday,10,2017-10-07,72.4,82.0,66.0,6.4,0.0
2017-04-21,39868,13.169335891776196,21,Friday,4,2017-04-21,52.3,66.0,48.9,11.2,0.3
2017-09-02,37812,21.403479935822848,2,Saturday,9,2017-09-02,63.2,72.0,55.9,7.9,0.0
2017-09-04,55285,22.74168038346748,4,Monday,9,2017-09-04,71.3,82.0,59.0,11.2,0.4
2017-10-04,71454,17.47994490628003,4,Wednesday,10,2017-10-04,64.8,75.0,57.9,6.8,0.0
2017-07-06,62147,17.69381064250889,6,Thursday,7,2017-07-06,74.5,84.9,69.1,7.1,0.0
2017-10-06,70257,26.95417348686489,6,Friday,10,2017-10-06,74.7,84.0,66.0,7.0,0.0
2017-10-27,69268,18.71862379934939,27,Friday,10,2017-10-27,55.7,63.0,51.1,8.9,0.0
2017-10-05,70174,15.332242473470703,5,Thursday,10,2017-10-05,73.0,84.0,57.9,9.5,0.0
2017-08-23,65070,20.25781414886533,23,Wednesday,8,2017-08-23,78.2,84.0,73.4,11.1,0.25
2017-05-04,57429,16.835364246867144,4,Thursday,5,2017-05-04,57.7,66.9,51.1,8.9,0.0
2017-06-04,40138,17.706767070274214,4,Sunday,6,2017-06-04,66.0,73.9,59.0,6.3,0.0
2017-11-16,49737,13.121450161181144,16,Thursday,11,2017-11-16,52.2,59.0,37.9,10.2,0.7
2017-08-31,64881,15.472770148425578,31,Thursday,8,2017-08-31,74.0,82.0,61.0,9.8,0.01
2017-04-03,43485,18.119450768464223,3,Monday,4,2017-04-03,56.4,63.0,43.0,7.0,0.0
2017-08-09,67884,21.83238416514445,9,Wednesday,8,2017-08-09,76.5,84.9,64.9,5.2,0.0
2017-08-10,66249,16.36331290535203,10,Thursday,8,2017-08-10,77.5,86.0,68.0,6.0,0.0
2017-06-10,57087,21.407791032400834,10,Saturday,6,2017-06-10,78.1,88.0,55.9,7.6,0.0
2017-11-27,46733,13.079298711117772,27,Monday,11,2017-11-27,45.3,53.1,42.1,12.9,0.0
2017-06-21,67218,17.448709423071204,21,Wednesday,6,2017-06-21,80.3,87.1,70.0,8.7,0.01
2017-09-22,70127,17.24045541184803,22,Friday,9,2017-09-22,73.8,81.0,68.0,11.5,0.0
2017-09-23,62687,21.878944331892303,23,Saturday,9,2017-09-23,76.5,86.0,68.0,10.0,0.0
2017-04-11,57310,23.40955795963475,11,Tuesday,4,2017-04-11,67.4,78.1,52.0,7.9,0.0
2017-06-09,66506,19.486973105183495,9,Friday,6,2017-06-09,66.7,82.9,55.9,7.2,0.0
2017-04-05,47636,19.63189429563075,5,Wednesday,4,2017-04-05,51.7,63.0,45.0,5.4,0.03
2017-10-29,9537,14.528385935479362,29,Sunday,10,2017-10-29,64.0,68.0,54.0,10.3,0.1
2017-04-22,34596,16.986248410220842,22,Saturday,4,2017-04-22,51.8,55.9,48.0,6.9,0.02
2017-09-03,30955,20.100291283045287,3,Sunday,9,2017-09-03,62.6,72.0,55.9,9.8,0.79
2017-12-09,10804,13.7858262371961,9,Saturday,12,2017-12-09,35.2,41.0,30.9,6.8,0.0
2017-09-18,64130,14.658271479806642,18,Monday,9,2017-09-18,70.6,81.0,68.0,8.7,0.0
2017-08-05,58971,24.41991006879088,5,Saturday,8,2017-08-05,76.3,84.9,70.0,10.0,0.82
2017-06-16,56403,16.594723684910377,16,Friday,6,2017-06-16,65.6,75.9,63.0,9.1,0.0
2017-05-22,24627,12.423489124402757,22,Monday,5,2017-05-22,59.8,71.1,57.0,7.5,0.11
2017-10-15,56529,16.60703119932542,15,Sunday,10,2017-10-15,69.8,75.0,62.1,6.8,0.0
2017-06-24,52153,20.705803756894777,24,Saturday,6,2017-06-24,79.5,87.1,70.0,10.0,0.96
2017-12-18,40168,12.761259792206063,18,Monday,12,2017-12-18,38.4,46.9,33.1,5.7,0.02
2017-08-27,54598,22.603337423837253,27,Sunday,8,2017-08-27,70.2,77.0,64.0,7.1,0.0
2017-07-19,63915,16.217755091397432,19,Wednesday,7,2017-07-19,84.8,93.9,75.9,7.6,0.0
2017-04-10,50424,21.018310063990693,10,Monday,4,2017-04-10,61.3,73.0,46.0,7.6,0.0
2017-09-13,69566,16.056317022683494,13,Wednesday,9,2017-09-13,74.0,84.0,63.0,4.9,0.0
2017-05-12,56675,14.965937068078228,12,Friday,5,2017-05-12,56.5,64.0,52.0,6.9,0.0
2017-10-25,71287,16.31944510686848,25,Wednesday,10,2017-10-25,64.8,75.9,61.0,5.5,0.09
2017-05-09,56461,13.92270652899051,9,Tuesday,5,2017-05-09,55.6,64.0,48.0,9.2,0.0
2017-07-21,60072,15.76340974164336,21,Friday,7,2017-07-21,84.4,98.1,77.0,8.7,0.0
2017-07-16,56833,21.489525158505323,16,Sunday,7,2017-07-16,78.0,86.0,66.9,6.6,0.01
2017-07-29,52947,17.363740155249594,29,Saturday,7,2017-07-29,73.3,84.0,68.0,13.2,0.0
2017-08-22,60541,19.689789839392585,22,Tuesday,8,2017-08-22,81.5,91.0,75.0,8.6,0.0
2017-07-31,64218,14.69978225212038,31,Monday,7,2017-07-31,77.7,89.1,66.0,5.3,0.0
2017-05-05,24009,12.928580254626736,5,Friday,5,2017-05-05,56.0,66.0,51.1,11.4,0.01
2017-10-30,49247,13.9803754543424,30,Monday,10,2017-10-30,57.1,68.0,46.9,15.9,2.79
2017-10-23,69274,16.22145971071398,23,Monday,10,2017-10-23,66.9,75.9,57.9,7.1,0.0
2017-08-12,60540,23.13261452483206,12,Saturday,8,2017-08-12,71.8,82.0,64.9,5.9,0.17
2017-09-28,70883,14.306545528076782,28,Thursday,9,2017-09-28,74.1,84.0,68.0,11.8,0.0
2017-07-27,65769,14.640754762882214,27,Thursday,7,2017-07-27,72.2,78.1,64.9,7.9,0.0
2017-11-02,70810,15.926368921527091,2,Thursday,11,2017-11-02,63.0,72.0,46.9,6.7,0.0
2017-07-10,60907,16.566612759343478,10,Monday,7,2017-07-10,78.7,88.0,70.0,8.0,0.0
2017-07-24,43792,15.022174521982702,24,Monday,7,2017-07-24,70.2,80.1,64.0,11.1,0.46
2017-09-07,69519,16.865664782289734,7,Thursday,9,2017-09-07,65.4,73.0,60.8,8.3,0.44
2017-07-23,46942,17.48028879610299,23,Sunday,7,2017-07-23,76.4,91.0,72.0,5.4,0.6
2017-08-19,62442,24.20079060034379,19,Saturday,8,2017-08-19,80.1,89.1,73.0,7.5,0.9
2017-09-05,65445,17.344608959176917,5,Tuesday,9,2017-09-05,76.4,84.9,64.0,8.8,0.0
2017-04-13,52915,15.516411540520958,13,Thursday,4,2017-04-13,58.5,77.0,50.0,9.8,0.03
2017-11-21,52451,15.001825831093148,21,Tuesday,11,2017-11-21,49.1,59.0,37.0,11.2,0.0
2017-06-14,60513,17.42349963368753,14,Wednesday,6,2017-06-14,78.8,93.9,71.6,7.8,0.48
2017-08-13,57518,21.752491393998397,13,Sunday,8,2017-08-13,76.8,84.9,64.9,8.0,0.16
2017-12-28,13420,11.01492424242424,28,Thursday,12,2017-12-28,17.3,25.0,14.0,15.2,0.0
2017-10-31,60242,13.93688705554264,31,Tuesday,10,2017-10-31,53.8,62.1,46.9,13.2,0.05
2017-06-30,58662,19.612318025297466,30,Friday,6,2017-06-30,80.2,89.1,69.1,11.7,0.0
2017-11-25,30518,25.39883620595496,25,Saturday,11,2017-11-25,48.6,57.9,37.0,6.9,0.0
2017-06-29,64272,17.41458800099577,29,Thursday,6,2017-06-29,76.2,82.9,64.0,10.9,0.0
2017-08-26,50109,19.13669001576563,26,Saturday,8,2017-08-26,71.0,78.1,64.0,5.7,0.0
2017-09-29,67177,14.8322694771524,29,Friday,9,2017-09-29,63.3,77.0,57.0,9.0,0.0
2017-10-02,65511,16.055658082866493,2,Monday,10,2017-10-02,64.5,73.9,52.0,4.8,0.0
2017-09-12,74580,15.460779476177702,12,Tuesday,9,2017-09-12,71.9,82.0,59.0,2.9,0.0
2017-08-24,66307,19.99828223264512,24,Thursday,8,2017-08-24,75.2,82.0,69.1,6.8,0.02
2017-12-20,41463,14.186231097605091,20,Wednesday,12,2017-12-20,47.7,55.9,39.9,14.3,0.0
2017-12-29,13759,10.915011992150593,29,Friday,12,2017-12-29,15.5,21.9,12.0,12.0,0.0
2017-08-28,60886,16.823883706161244,28,Monday,8,2017-08-28,69.8,77.0,64.0,9.3,0.0
2017-04-12,51188,14.593362376598686,12,Wednesday,4,2017-04-12,63.9,78.1,54.0,4.3,0.0
2017-09-25,69200,14.692419315992291,25,Monday,9,2017-09-25,77.5,91.0,71.1,5.5,0.0
2017-09-01,54881,16.89548720565101,1,Friday,9,2017-09-01,65.4,82.0,55.9,10.7,0.0
2014-02-18,5140,14.629364461738,18,Tuesday,2,2014-02-18,30.6,39.9,19.0,7.2,0.05
2014-04-08,21884,12.14988347651252,8,Tuesday,4,2014-04-08,51.0,64.9,41.0,10.7,0.99
2014-10-23,13371,12.233315882631569,23,Thursday,10,2014-10-23,52.2,59.0,51.1,15.6,1.0
2014-05-10,21832,15.364831440087944,10,Saturday,5,2014-05-10,65.4,82.0,52.0,7.1,0.02
2014-09-21,26080,16.307601610429447,21,Sunday,9,2014-09-21,70.4,77.0,57.9,3.5,0.21
2014-07-16,35391,13.554079191508205,16,Wednesday,7,2014-07-16,73.8,88.0,68.0,6.4,0.93
2014-01-16,19953,11.388402746454164,16,Thursday,1,2014-01-16,39.1,41.0,37.0,5.9,0.0
2014-02-06,7196,17.346933481563827,6,Thursday,2,2014-02-06,28.4,34.0,21.9,8.6,0.44
2014-07-15,22963,12.21871416336425,15,Tuesday,7,2014-07-15,76.3,88.0,72.0,7.0,0.57
2014-01-03,1144,13.388869463869463,3,Friday,1,2014-01-03,16.6,32.0,10.9,16.7,0.3
2014-05-08,17619,12.222241141192267,8,Thursday,5,2014-05-08,55.6,68.0,51.1,6.7,0.32
2014-10-11,12965,14.29692119809744,11,Saturday,10,2014-10-11,56.2,62.1,51.8,6.2,0.13
2014-01-15,21630,11.70490599476037,15,Wednesday,1,2014-01-15,42.4,50.0,36.0,5.5,0.36
2014-04-05,18655,14.951773429822213,5,Saturday,4,2014-04-05,45.3,54.0,39.0,12.8,0.17
2014-12-11,18141,11.962103338661962,11,Thursday,12,2014-12-11,34.2,37.0,30.2,14.9,0.02
2014-12-21,8747,12.430042681300256,21,Sunday,12,2014-12-21,33.1,36.0,30.0,5.7,0.0
2014-08-02,26784,16.54336108622063,2,Saturday,8,2014-08-02,71.1,86.0,64.9,8.7,0.34
2014-03-12,15101,10.971585766947,12,Wednesday,3,2014-03-12,48.1,64.9,39.0,7.4,0.0
2014-11-28,8378,11.867243574440998,28,Friday,11,2014-11-28,34.4,37.9,30.9,13.1,0.01
2014-06-06,37719,14.525447829122369,6,Friday,6,2014-06-06,67.8,75.9,61.0,11.3,0.3
2014-03-23,11740,12.281138557637712,23,Sunday,3,2014-03-23,41.5,63.0,35.1,11.0,0.0
2014-09-27,30193,18.08473211229976,27,Saturday,9,2014-09-27,72.6,82.9,60.1,3.6,0.0
2014-09-08,34335,14.303210523760988,8,Monday,9,2014-09-08,71.0,80.1,64.9,9.4,0.0
2014-09-05,34831,14.268615601045047,5,Friday,9,2014-09-05,78.3,86.0,71.1,8.0,0.0
2014-04-03,26321,12.891668882894525,3,Thursday,4,2014-04-03,50.7,64.0,41.0,3.9,0.0
2014-10-07,32892,13.51033483319145,7,Tuesday,10,2014-10-07,67.1,72.0,51.1,11.4,0.0
2014-09-20,30011,16.831377939200063,20,Saturday,9,2014-09-20,65.0,73.9,55.0,9.1,0.0
2014-01-28,10033,14.218656766005516,28,Tuesday,1,2014-01-28,18.5,28.0,12.9,11.8,0.0
2014-05-28,29690,12.473383294038404,28,Wednesday,5,2014-05-28,61.3,86.0,54.0,11.7,0.0
2014-06-14,28417,16.75632719850794,14,Saturday,6,2014-06-14,69.6,75.9,62.1,10.1,1.43
2014-07-03,27587,13.28744396515267,3,Thursday,7,2014-07-03,78.9,91.0,72.0,6.3,0.65
2014-12-31,9739,12.678344799260705,31,Wednesday,12,2014-12-31,29.4,35.1,27.0,7.8,0.0
2014-02-25,12830,11.434589503767215,25,Tuesday,2,2014-02-25,28.7,44.1,24.1,12.9,0.0
2014-10-04,13354,14.132470920073889,4,Saturday,10,2014-10-04,65.0,71.1,57.0,10.0,0.07
2014-02-19,8506,14.15800415393056,19,Wednesday,2,2014-02-19,36.4,45.0,25.0,5.3,0.1
2014-09-11,37081,13.37752982210116,11,Thursday,9,2014-09-11,73.8,84.0,63.0,9.1,0.0
2014-07-26,27179,16.45138403424212,26,Saturday,7,2014-07-26,75.7,82.9,66.9,7.9,0.0
2014-08-01,32654,13.526990567771175,1,Friday,8,2014-08-01,76.7,86.0,70.0,7.3,0.0
2014-01-13,20633,11.779531171747523,13,Monday,1,2014-01-13,41.8,54.0,35.1,8.9,0.02
2014-03-22,19880,16.05780600268276,22,Saturday,3,2014-03-22,48.4,63.0,37.0,9.7,0.0
2014-06-20,34405,16.704327859322767,20,Friday,6,2014-06-20,73.3,80.1,66.0,8.0,0.0
2014-07-01,34854,13.23013475258698,1,Tuesday,7,2014-07-01,79.0,88.0,69.1,10.2,0.0
2014-06-15,28382,17.31756277452845,15,Sunday,6,2014-06-15,67.6,79.0,61.0,10.0,0.0
2014-12-30,12196,11.50089646878758,30,Tuesday,12,2014-12-30,32.6,44.1,28.9,8.0,0.0
2014-07-17,38619,13.719102859559628,17,Thursday,7,2014-07-17,75.0,82.9,68.0,4.8,0.0
2014-08-26,34519,13.521703989107442,26,Tuesday,8,2014-08-26,79.0,86.0,68.0,4.6,0.0
2014-03-15,18053,14.778114440813162,15,Saturday,3,2014-03-15,47.9,57.9,39.0,11.1,0.0
2014-05-11,28326,18.773016545458827,11,Sunday,5,2014-05-11,69.3,82.0,55.0,9.8,0.93
2014-06-26,34846,13.568823298704771,26,Thursday,6,2014-06-26,77.5,86.0,71.1,6.3,0.07
2014-09-28,29021,18.296087890378235,28,Sunday,9,2014-09-28,73.4,84.0,64.9,3.2,0.0
2014-06-24,35897,13.7367481962281,24,Tuesday,6,2014-06-24,73.5,82.0,66.9,10.8,0.0
2014-04-14,28832,14.8384821263411,14,Monday,4,2014-04-14,61.7,73.9,50.0,10.5,0.0
2014-02-12,8580,14.081419968919976,12,Wednesday,2,2014-02-12,19.0,26.1,14.0,9.2,0.0
2014-03-14,16299,10.919300775098671,14,Friday,3,2014-03-14,29.7,44.1,19.0,12.9,0.0
2014-03-17,12503,10.62121357540857,17,Monday,3,2014-03-17,28.3,33.1,23.0,9.3,0.0
2014-08-06,36336,13.637403676794364,6,Wednesday,8,2014-08-06,76.9,89.1,71.1,7.1,0.0
2014-01-23,5071,15.40198843094722,23,Thursday,1,2014-01-23,13.5,21.0,7.0,11.9,0.0
2014-09-02,30507,13.558917079140304,2,Tuesday,9,2014-09-02,84.3,93.0,75.9,6.8,0.0
2014-02-04,8709,12.54232977379722,4,Tuesday,2,2014-02-04,29.6,42.1,25.0,6.2,0.81
2014-02-20,11792,13.573103233830844,20,Thursday,2,2014-02-20,42.5,50.0,28.0,8.1,0.25
2014-12-28,7902,13.044575213026237,28,Sunday,12,2014-12-28,48.1,55.0,42.1,6.8,0.0
2014-07-29,37092,13.568479276753296,29,Tuesday,7,2014-07-29,70.6,84.0,64.9,11.4,0.0
2014-01-11,7695,12.369558154645867,11,Saturday,1,2014-01-11,43.7,55.0,27.0,9.2,0.22
2014-01-21,3804,14.29661759551349,21,Tuesday,1,2014-01-21,25.7,46.0,14.0,12.5,0.0
2014-02-21,8680,11.754621735791094,21,Friday,2,2014-02-21,37.1,46.9,33.8,8.2,0.02
2014-01-10,9847,11.194096340679057,10,Friday,1,2014-01-10,30.2,34.0,23.0,4.8,0.0
2014-12-07,10510,11.942905169679673,7,Sunday,12,2014-12-07,39.4,48.9,34.0,15.3,1.14
2014-02-05,2746,15.422347657198346,5,Wednesday,2,2014-02-05,31.5,36.0,25.0,9.0,0.74
2014-05-09,22641,12.287202420387787,9,Friday,5,2014-05-09,54.9,63.0,52.0,5.5,0.09
2014-11-12,27807,12.878346579398473,12,Wednesday,11,2014-11-12,58.7,66.0,46.9,5.6,0.0
2014-11-26,3675,12.755083900226758,26,Wednesday,11,2014-11-26,44.0,53.1,33.8,9.8,0.0
2014-02-14,3609,28.90618361503649,14,Friday,2,2014-02-14,35.4,39.9,24.1,16.4,1.75
2014-10-22,9169,11.838021230959388,22,Wednesday,10,2014-10-22,57.0,68.0,52.0,11.5,0.35
2014-09-25,16650,12.3099019019019,25,Thursday,9,2014-09-25,62.6,70.0,57.9,13.0,0.02
2014-03-19,13341,10.864158109087276,19,Wednesday,3,2014-03-19,35.8,45.0,27.0,9.4,0.0
2014-09-10,37653,14.179311520109064,10,Wednesday,9,2014-09-10,68.5,75.0,62.6,9.3,0.0
2014-12-25,4890,18.956530334014992,25,Thursday,12,2014-12-25,52.6,63.0,43.0,12.0,0.71
2014-07-24,36693,13.742467682300893,24,Thursday,7,2014-07-24,76.8,89.1,73.0,7.9,0.12
2014-04-04,12566,10.684554883548198,4,Friday,4,2014-04-04,44.7,51.1,39.2,9.8,0.09
2014-10-14,32614,18.747257312810444,14,Tuesday,10,2014-10-14,67.6,75.9,53.1,8.5,0.03
2014-10-13,22752,13.443484821847164,13,Monday,10,2014-10-13,58.8,66.0,48.9,4.4,0.0
2014-02-09,4996,17.122084334133977,9,Sunday,2,2014-02-09,26.1,28.9,21.0,6.5,0.0
2014-01-04,2292,20.398247527632343,4,Saturday,1,2014-01-04,15.8,27.0,9.0,6.8,0.25
2014-10-05,23456,15.738347686448382,5,Sunday,10,2014-10-05,54.2,71.1,46.9,12.2,0.98
2014-10-27,28806,14.050002892915828,27,Monday,10,2014-10-27,57.0,64.0,51.1,11.0,0.0
2014-04-17,22282,12.433921251832576,17,Thursday,4,2014-04-17,41.1,46.9,32.0,11.4,0.05
2014-12-12,17892,11.387605261196814,12,Friday,12,2014-12-12,34.5,37.9,30.9,12.7,0.03
2014-11-15,14057,12.988551374167075,15,Saturday,11,2014-11-15,37.8,43.0,34.0,9.7,0.03
2014-07-31,35458,13.663461466147742,31,Thursday,7,2014-07-31,75.1,82.9,64.9,8.6,0.0
2014-03-09,12262,12.705340346871091,9,Sunday,3,2014-03-09,41.4,55.9,35.1,11.3,0.0
2014-11-08,17443,14.520727512469186,8,Saturday,11,2014-11-08,42.4,52.0,37.9,11.0,0.0
2014-01-02,8600,12.98032751937984,2,Thursday,1,2014-01-02,28.9,33.1,25.0,14.2,0.01
2014-06-19,31724,13.661286407766994,19,Thursday,6,2014-06-19,74.8,88.0,68.0,5.4,0.0
2014-08-24,27493,17.62836843317693,24,Sunday,8,2014-08-24,72.0,80.1,64.9,6.2,0.0
2014-10-16,26754,13.593397871969296,16,Thursday,10,2014-10-16,69.8,78.1,64.9,11.0,0.72
2014-12-09,6713,11.39864690401708,9,Tuesday,12,2014-12-09,38.7,45.0,25.0,18.1,0.45
